1652	which patients diagnosed with arthropathy nos-unspec received po/ng therapy?
1653	which patients died in or before the year 2174 and were tested with lab item id 50990?
1654	which are the total  patients admitted before the year 2166 who had a lab test for absolute cd4 ?
1655	which patients diagnosed with anemia in chronic kidney disease had delta as lab test result?
1656	which patients admitted before the year 2138 were diagnosed with bladder cancer/sda?
1657	which patients admitted before the year 2172 were discharged as disch-tran to psych hosp?
1658	which patients are diagnosed with primary disease copd exacerbation?
1659	which are the  patients with admission type elective and diagnosed with drug induced neutropenia?
1660	provide the  patients whose procedure icd9 code is 8321.
1661	provide the  male patients who have a prescription for trazodone hcl medication.
1662	which of the female patients were treated with drug d10w?
1663	which  patients diagnosed for diabetic retinopathy nos were admitted before the year 2194?
1664	which male patients have been diagnosed with other emphysema?
1665	calculate the total  patients admitted before the year 2173 with squamous cell carcinoma oral tongue/sda as primary disease
1666	which are the  patients whose hospital stay is above 0 days and underwent procedure intravenous infusion of clofarabine?
1667	give the  patients whose admission year is 2107 and procedure title is cont inv mec ven<96hrs.
1668	which patients are diagnosed with personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits?
1669	the  patients admitted before 2155 who had sinoatrial node dysfunction diagnoses.
1670	which are the  patients on main type drug prescription who had diagnoses of angioneurotic edema, not elsewhere classified?
1671	which patients with ulcer of an other part of the foot stayed at hospital for more than 3 days?
1672	which patients admitted through clinic referral/premature were diagnosed with hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage i through stage iv, or unspecified?
1673	bring the  patients born before 2180 who have mesenteric ischemia as their primary disease.
1674	which patients admitted before the year 2144 had a lab test named heparin and imw?
1675	report the  patients who were admitted via physician referral/normal delivery and had a pleural fluid lab test done.
1676	for which patients with int insert lead in vent was the death status left unspecified?
1677	which of the patients aged below 24 had a hospital stay of more than 15 days?
1678	which patients have diagnoses icd9 code 5680?
1679	give me the  patients whose admission type is elective and drug type is additive.
1680	for which patients with coronary atherosclerosis of native coronary artery was the ethnic origin unknown/unspecified?
1681	caculate the  newborn patients who remained admitted in the hospital for more than 9 days.
1682	the  patients whose primary disease is ruq pain and who have died in or before the year 2164.
1683	which  newborn patients are diagnosed under icd9 code 77081?
1684	the  patients who are single with a lab test name of c4.
1685	which are the  patients who stayed in hospital for more than 0 days and used the drug insulin?
1686	which patients are admitted before the year 2187 and diagnosed with cardia tamponade?
1687	which patients had the drug fluoxetine hcl?
1688	which of the patients from jehovah's witness belief had a lab test for ph levels?
1689	which patients are with primary disease gangrene?
1690	which of the patients with abscess of intestine belonged to white ethnic origin?
1691	which of the patients admitted to emergency were treated with dexmedetomidine?
1692	which patients stayed in hospital for more than 2 days and used the drug albumin 5% (12.5g/250 ml)?
1693	provide the  black/african ethnic background patients who were born before the year 2071.
1694	which are the  patients who had non-invasive mechanical ventilation procedure?
1695	which female patients had the drug code amid200?
1696	which patients are diagnosed with icd9 code e9300 and tested with main drug type?
1697	which patients are diagnosed with peritonitis nos and tested under category blood gas in lab?
1698	which patients admitted before the year 2184 were diagnosed under icd9 code 72888?
1699	provide me with the list of patients less than 67 years old who have coronary artery disease or coronary artery bypass graft (myomectomy/sda) as their primary disease.
1700	which white patients have been diagnosed with single liveborn, born in hospital, and delivered by cesarean section?
1701	find the  patients with other septicemia due to gram-negative organisms diagnoses who had urine urea nitrogen lab test.
1702	provide the  patients whose diagnosis icd9 code is 78321 and lab test abnormal status is abnormal.
1703	which patients had marital status as widowed and drug route as oral?
1704	the  patients whose insurance is private and diagnosis long title is fever presenting with conditions classified elsewhere.
1705	which patients with abnormal lab test status have diagnoses of hypertensive heart disease with heart failure?
1706	which  patients with elective admission type had a lab test for wbc?
1707	which are the  patients whose hospital stay is above 4 days with procedure angioplasty of other non-coronary vessels?
1708	provide the  patients born before 2123 who have s/p hanging as their primary disease.
1709	which are the  patients whose diagnosis is ca in situ oral cav/phar and im drug route?
1710	which of the patients admitted before the year 2152 were divorsed?
1711	find the  patients who were born before 2090 and were ordered a  csf lab test.
1712	the  patients with diagnoses icd9 code 69514 who have chemistry lab test category.
1713	find the  medicare patients who have mechanical complication due to other implant and other device, not elsewhere classified diagnoses.
1714	the  patients whose admission locations is phys referral/normal deli and diagnosis long title is diverticulitis of colon (without mention of hemorrhage).
1715	calculate the total  patients who had fus/refus 4-8 vertebrae
1716	find the  patients who stayed more than 5 days in the hospital and had a cardiac mapping procedure.
1717	provide the  patients whose diagnosis short title is hy kid nos w cr kid i-iv.
1718	out of total  patients admitted before the year 2150, which of them were treated with dabigatran etexilate?
1719	which patients admitted before the year 2131 had procedure icd9 code 3895?
1720	give the  patients who had colonscopy.
1721	which patients have procedure icd9 code 252?
1722	calculate the  patients who had csf lab test and were discharged to a short term hospital.
1723	among patients with ruq pain as primary disease, which of them had a lab test for hematology?
1724	find the  married patients with gastrointestinal bleed as the primary disease.
1725	provide the  patients diagnosed with unspecified encephalopathy who had spinal tap lab test.
1726	which patients admitted before the year 2156 have diagnosis icd9 code 76518?
1727	which patients are admitted before the year 2195 and diagnosed with other postop infection?
1728	which patients are diagnosed with intestinal abscess?
1729	which living patients were diagnosed with procedure icd9 code 3897?
1730	which female patients followed the procedure ven cath renal dialysis?
1731	the  patients whose lab test status was abnormal and had got tropnin i lab test done..
1732	which of the patients aged below 86 had endosc destruc esoph les?
1733	which of the female patients had a personal history of urinary (tract) infection?
1734	the  patients whose primary disease is neoplasm of uncertain behavior of other lymphatic and hematopoietic tissues/bone marrow transplant and were born before the year 2156.
1735	get me the  patients admitted before 2184 who have been diagnosed with vascular hamartomas.
1736	which  patients with abdominal abscess had drug type as main?
1737	give the  patients under the age of 74 who had arterial catheterization.
1738	which patients were diagnosed with hemorrhagic complications and had lab test category as chemistry?
1739	calculate the  patients aged below 43 who had hypertension nos
1740	which patients are admitted in the year before 2179 and diagnosed with icd9 code 5695?
1741	tell me the  patients diagnosed with unspecified constipation who were admitted before 2121.
1742	report the  clinic referred patients who were admitted prematurely before 2121.
1743	which patients prefer speaking russian?
1744	get the  patients who had other body fluid lab test and have clin150 drug code.
1745	show me the  patients whose lab test category is chemistry and diagnoses short title is hematoma complic proc.
1746	the  patients who were admitted to the hospital before the year 2194 with a diagnoses icd9 code 34590
1747	tell me the  self pay insurance patients who were born before 2138.
1748	among patients admitted in the year less than 2156, which had item id 51383?
1749	which male patients have diagnoses icd9 code 71690?
1750	which male patients use the drug metronidazole?
1751	get me the  patients admitted before 2138 who had an aortography procedure.
1752	provide the  patients whose primary disease is aortic valve insufficiency/aortic valve replacement /sda and lab test abnormal status is abnormal.
1753	let me know the  private health insurance patients who had alveolar-arterial gradient lab test.
1754	tell me the  white ethnic background patients who had removal of t-tube, other bile duct tube, or liver tube.
1755	which patients stayed in hospital for more than 4 days and were diagnosed with icd9 code 45821?
1756	which are the  patients admitted before the year 2203 who had left femur fracture primary disease?
1757	find the  hispanic or latino patients who have procedure icd9 code 8191.
1758	to which patients with unspecified rheumatic heart disease was iv drip administered?
1759	which patients who stayed in the hospital for more than 11 days had cerebrospinal fluid (csf) as their lab test fluid?
1760	give me the  patients  whose discharge location is home health care and procedure short title is partial glossectomy.
1761	the  patients whose ethnicity is hispanic or latino and have a lab test name of specific gravity.
1762	which patients posses medicare insurance and diagnosed with colangitis?
1763	which patients are diagnosed with primary disease chest pain and stayed in hospital for more than 1 day?
1764	the  patients taking drug via sc route who have been diagnosed with obstructive chronic bronchitis with acute bronchitis.
1765	the  patients on buccal route of drug administration who were admitted before the year 2173.
1766	which patients were diagnosed with anxiety state nos and were given drugs orally?
1767	which are the  patients who have diagnoses icd9 code 2875?
1768	which of the male patients received rosiglitazone maleate for treatment.
1769	provide the  patients admitted in hospital before the year 2133 who have lab test item id 51132.
1770	which patients had v6284 as their diagnosis icd9 code along with a base drug type?
1771	the  patients whose primary disease is rash.
1772	which patients are admitted before the year 2120 and administered through oral drug route?
1773	the  white-russian ethnic background patients who had emergency hospital admission.
1774	the  patients with premature clinic referral who were admitted before the year 2115.
1775	which patients below 68 years had the procedure long title venous catheterization for renal dialysis?
1776	look for the  patients with brain mass intracranial hemorrhage as their primary disease who were born before 2180.
1777	get the  divorced patients who were ordered alkaline phosphatase lab test.
1778	which patients are diagnosed with venous insufficiency nos and treated with base drug type?
1779	which patients diagnosed with abdominal pain,other specified site had drug type as main?
1780	tell me the  patients less than 76 years of age with a prescription for the heparin flush picc (100 units/ml) drug.
1781	tell me the  patients who stayed in hospital for more than 2 days and had a csf lab test done.
1782	which patients stayed in the hospital for more than one day underwent the procedure aortography?
1783	which patients stayed in hospital for more than 2 days and tested with joint fluid in lab?
1784	tell me the  patients who had suture of artery procedure and died on or before 2173.
1785	get me the  patients less than 70 years who had arterial catheterization.
1786	which patients aged below 86 were diagnosed with icd9 code 11284?
1787	which patients younger than 41 years have home health care discharge location?
1788	provide the  patients less than 62 years who have been diagnosed with esophageal reflux.
1789	which of the patients aged below 43 were on self-pay?
1790	which patients are with diagnosis cl skul base fx coma nos?
1791	provide the  patients whose diagnoses icd9 code is 58889 and lab test category is chemistry.
1792	which patients are discharged to snf and admitted before the year 2133?
1793	which patients with fiber-optic bronchoscopy were admitted before 2184?
1794	which patients with item id 51362 were admitted before the year 2180?
1795	give me the  office admitted patients who had endoscopic retrograde cholangiopancreatography procedure.
1796	which are the  patients less than 85 years old who have coronary artery disease or coronary artery bypass graft with mvr or  maze primary disease?
1797	which female patients have benzodiazepine-based tranquilizers causing adverse effects in therapeutic use diagnoses?
1798	which patients have their drug code as vera80?
1799	find the name of female patients who had a granular casts lab test.
1800	which patients admission location is transferred within this facility with the birth year before 2089?
1801	calculate the total  patients admitted to emergency with major depressive affective disorder, recurrent episode, severe, specified as with psychotic behavior
1802	tell me the  patients less than 43 years who have methocarbamol prescription.
1803	which are the  patients less than 85 years who have liver transplant as their primary disease?
1804	which patients with procedure titled replacement of tube or enterostomy device of small intestine had blood gas as lab test category?
1805	which patients aged below 61 years have the discharge location as long term care hospital?
1806	which male patients use the drug milrbase?
1807	get the  patients who have been diagnosed with other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation.
1808	which patients are with white ethinicity and with lab test name prot.electrophoresis, urine?
1809	which are the  patients whose age is beow 74 and diagnosed for non specific elavation of transaminase level or lactic acid dehydrogenase?
1810	which patients with polycythemia were treated with main drug?
1811	among patients who had a lab test for human chorionic gonadotropin, calculate the  ones' who have unspecified death status.
1812	find the  patients less than 41 years with vascular hamartomas diagnoses.
1813	which patients are discharged to snf and followed the procedure combined right and left cardiac catheterization?
1814	which are the  home health care discharge patients who have acute venous embolism and thrombosis of deep vessels of proximal lower extremity diagnoses?
1815	among patients who had open and other replacement of aortic valve with tissue graft, which of them belonged to white ethnic origin?
1816	which are the  patients admitted before 2152 who have been diagnosed with benign prostatic hypertrophy without urinary obstruction and other lower urinary tract symptoms?
1817	which patients are diagnosed with primary disease ruq pain and are born before 2112?
1818	give me the  spanish speaking patients who were born before the year 2197.
1819	which male patients are diagnosed with injury femoral nerve?
1820	which patients are born before 2089 and tested for joint fluid in lab?
1821	provide the  patients who have procedure icd9 code 9703 and were hospitalized for more than 7 days.
1822	provide the  patients who have the procedure long title as hemodialysis.
1823	which patients having the procedure title other bronchoscopy were divorced?
1824	give me the  patients categorized under hematology lab test who had other closed [endoscopic] biopsy of biliary duct or sphincter of oddi.
1825	which patients are primarily suffering from t5 fracture?
1826	tell me the  patients admitted before 2168 who had an endoscopic excision or destruction of lesion or tissue of stomach.
1827	give the  patients whose admission location is clinic referral/premature and drug name is clindamycin.
1828	give me the  government insurance patients who were ordered alkaline phosphatase lab test.
1829	the  patients on base drug type prescription who have alzheimer's disease diagnoses.
1830	which patients on long-term use of insulin had a lab test for urobilinogen?
1831	which female patients were diagnosed with atrial septal defect/mitral valve replacement;repair atrial-septal defect/sda?
1832	provide the  patients whose admission type is elective and item id is 51256.
1833	give me the  patients who were diagnosed under icd9 code 76528 and also their lab test category is chemistry.
1834	which of the patients with benign neoplasm of spinal meninges were treated with a base drug?
1835	give the  patients whose religion is episcopalian and lab test name is phosphate.
1836	which female patients were given the drug with drug code acet1000i?
1837	tell me the  urgent hospital admission patients who were born before 2184.
1838	which of the patients admitted to emergency had bowel obstruction as their primary disease?
1839	which of the patients with lumbago had excision or destruction of other lesion or tissue of heart (open approach)?
1840	which hispanic, latino, or puerto rican patients are on drug named sucralfate?
1841	which are the  patients with primary disease abdominal pain who were aged less than 68 years?
1842	give the  patients whose primary disease is hyperglycemia and were born before the year 2129.
1843	which patients have lab test item id 50915?
1844	which patients are with white ethnicity and drug route id?
1845	which patients were ordered to get a lymphocytes percent lab test?
1846	provide the  patients whose diagnosis short title is coagulation defect nec/nos and drug route is im.
1847	which patients have stayed in the hospital for more than 1 day with the procedure short title hemodialysis?
1848	which white patients had the primary disease bradycardia?
1849	provide the  patients who had homocysteine lab test and were born before the year 2200.
1850	get me the  patients born before 2058 who had csf lab test.
1851	which patients have been prescribed the drug esmolol?
1852	provide the  patients whose diagnosis short title is chr tot occlus cor artery and lab test category is blood gas.
1853	which patients aged below 72 had stevens-johnson-ten syn?
1854	provide me the  patients who have been diagnosed with chordae tendinae rupture.
1855	which patients with death staus 0 have been diagnosed with preterm nec1750-1999g?
1856	provide the  patients who had other closed [endoscopic] biopsy of biliary duct or sphincter of oddi and were born before 2060.
1857	which patients admitted before the year 2135 are diagnosed with kidney fail, tubr necr?
1858	tell me the  patients admitted before 2198 who were diagnosed with aftercare for healing traumatic fracture of lower leg.
1859	which of the patients admitted before the year 2173 were diagnosed with ac salpingo-oophoritis?
1860	which white-russian patients were born before the year 2104?
1861	find the  patients whose lab test fluid is cerebrospinal fluid(csf) and hospital stay is more than 3 days.
1862	which dead patients had left femur fracture primary disease?
1863	give me the  patients admitted before 2187 who had infusion of vasopressor agent.
1864	which patients with left internal jugular vein thrombosis left arm edema died in or before the year 2183?
1865	provide the  patients who are taking base type drug and have acute necrosis diagnoses.
1866	among patients who had a lab test for other body fluid,which of them were born before the year 2089?
1867	which female patients have an amio150i drug code?
1868	which female patients had the procedure long title percutaneous transluminal coronary angioplasty (ptca)?
1869	which patients admitted before 2127 have been diagnosed with atherosclerosis of native arteries of the extremities with intermitted claudication?
1870	which patients are married and diagnosed with primary disease coronary artery disease or coronary artery bypass graft with mvr maze?
1871	which are the  patients on main type drug prescription who have the diagnoses of percutaneous transluminal coronary angioplasty status?
1872	find the  hispanic/latino-puerto rican ethnic background patients who were born before 2071.
1873	give the  patients whose primary disease is st-segment elevation myocardial infarction\cardiac cath.
1874	the  patients who take drug via oral route and have diagnoses of cerebral embolism with cerebral infarction.
1875	get me the  white russian patients born before year 2103.
1876	which female patients had the diagnosis long title 35-36 completed weeks of gestation?
1877	find out the  patients on methyprednisolone sodium succ drug prescription who are younger than 45 years.
1878	which patients are with private insurance and born before 1887?
1879	the  patients whose discharge location is disc-tran cancer/children h and procedure short title is ins nondrug elut cor st.
1880	which patients with diagnoses icd9 code v6284 are less than 64 years of age?
1881	which patients were born before the year 2101 with the procedure short title gastroenterostomy nec?
1882	give the  patients who have medicaid insurance and have procedure icd9 code 5198.
1883	which patients are in  thecatholic region and procedured for excision or destruction of other lesion or tissue of heart with an endovascular approach?
1884	which divorced patients have celo-vessicle fistula primary disease?
1885	which  patients admitted in urgent care have lab test item id 50804?
1886	which  female patients had diagnoses icd9 code 2273?
1887	find the  patients who had closed bronchial biopsy.
1888	which patients died of septic shock?
1889	which married patients have the diagnosis icd9 code as 53089?
1890	which patients aged below 74 years had the procedure icd9 code 14?
1891	bring the  patients less than 85 years who have colangitis as their primary disease.
1892	find the  patients who had blood fluid lab test and had diagnoses icd9 code 29281.
1893	provide the  patients on po route of drug administration who have cellulitis and abscess of leg, except foot diagnoses.
1894	which are the  patients less than 74 years who had bone marrow biopsy?
1895	which patients with icd9 code 412 had a blood test?
1896	which patients primarily have bowel obstruction and were admitted before the year 2203?
1897	which single patients are of hispanic or latino-puertorican ethnicity?
1898	which white ethnic background patients have prescription for metolazone medication?
1899	which patients are diagnosed with primary disease sepsis and admitted before the year 2187?
1900	which patients are married and tested under category chemistry in laboratory?
1901	which patients whose language is spanish are aged below 83 years?
1902	which male patients are diagnosed with cyst and pseudocyst of pancreas?
1903	which patients living patients operated with circumcission?
1904	give the  patients who have private insurance policy and who have had lab test ferritin done.
1905	which patients are married and lab tested with lab item id 51026?
1906	get me the  hispanic or latino ethnic background patients born before 2107.
1907	which  patients admitted before the year 2200 had procedure under procedure icd9 code 3612?
1908	which patients born before 2104 had drug route as td?
1909	which  patients were diagnosed with morbid obesity and were admitted in emergency?
1910	which  patients who were discharged to home had stayed in the hospital for more than 16 days?
1911	find the  male patients who have diagnoses icd9 code 70703.
1912	which patients on elective admission had a lab test for urine creatinine?
1913	which male patients are prescribed chlorothiazide medication?
1914	find out the  married patients with 2111-12-31 14:29:00 as their lab test chart time.
1915	which patients had pituitary bleed?
1916	which  patients whose procedure icd9 code is 4610 expired in or before the year 2186?
1917	which patients stayed in hospital more than 0 days and diagnosed with pulmonary collapse?
1918	which of the patients diagnosed with icd9 code 1173 received ih therapy?
1919	which male patients had the diagnosis icd9 code 4275?
1920	which patients with drug type as base had pressure ulcer, lower back?
1921	which patients aged below 45 years with a diagnosis short title poison-analgesics?
1922	the  married patients who have acute myocardial infarction of inferolateral wall, initial episode of care diagnoses.
1923	get the  patients diagnosed with acute pancreatitis who have main type drug prescription.
1924	which  married patients suffered from other convulsions?
1925	give the  patients who were admitted before the year 2176 and whose diagnosis short title is hypopotassemia.
1926	which patients had  admission location as phys referral/normal deli and primary disease as posterior communicating aneurysm/sda?
1927	which patients diagnosed with hip pressure ulcer were admitted in hospital before 2167?
1928	which of the patients treated with theophylline sr were aged below 67?
1929	the  patients whose diagnoses icd9 code  is 41021.
1930	provide the list of patients under 85 years who are suffering from pneumonia as their primary disease.
1931	get me the  white russian patients who were admitted before 2152.
1932	which patients are suggested with the procedure colonoscopy?
1933	which patients with hypoxemia received iv therapy?
1934	which patients are diagnosed with other shock without mention of trauma and with abnormal lab test?
1935	which patients born before 2041 had right upper quadrant pain primary disease?
1936	which patients who were admitted in urgent care got their blood tested?
1937	which patients were given the drug citalopram hydrobromide?
1938	which patients are diagnosed with glucocorticoid deficiency and underwent lab test under the category hematology?
1939	which patients are admitted under elective type and use the drug sodium citrate 4%?
1940	which of the patients admitted before the year 2180 had a liver transplant ?
1941	among patients who had incision of vessel, abdominal arteries, which of them were spanish speaking?
1942	which patients aged below 70 years had the procedure icd9 code 3323?
1943	which are the  patients who died in or before 2174 and have item id 51360?
1944	which widowed patients had the procedure extracorporeal circulation auxiliary to open heart surgery?
1945	which patients diagnosed with other dysphagia are prescribed base type drugs?
1946	which divorced patients have procedure icd9 code 4610?
1947	which patients with lab test item id 50904 have stayed in hospital for more than 15 days?
1948	which are the  emergency room admitted patients who have mesenteric ischemia primary disease?
1949	give me the  patients diagnosed with personal history of malignant neoplasm of other gastrointestinal tract who had other body fluid lab test.
1950	calculate the  female patients with drug code epo4i.
1951	provide the  patients with hyperglycemis as the primary disease who are given the drug albuterol 0.083% neb soln.
1952	give me the  married patients who have been diagnosed with unspecified constipation.
1953	calculate the  patients admitted to emergency who had thoracentesis.
1954	let me know the  patients with metolazone prescription who are now dead.
1955	which of the female patients had icd9 code 2809?
1956	which patients were diagnosed for chronic kidney disease, stage iii (moderate) and had their drug type as base?
1957	which patients are diagnosed with primary disease acidosis and are below 79 years of age?
1958	provide the  patients whose admission type is emergency and stayed in the hospital for more than 23 days.
1959	which patients had the procedure under icd9 code 41?
1960	which patients with brain mass intracranial hemorrhage as their primary disease had an abnormal lab test status?
1961	which patients had a triglyceride lab test?
1962	find the  patients with diagnoses injury-hanging who had abnormal lab test status.
1963	provide the  patients who were aadmitted before the year 2125 and their drug route is neb.
1964	let me know the  widow patients with a 2108-09-28 03:52:00 lab test chart time.
1965	which patients diagnosed with bladder cancer/sda were born before the year 2076?
1966	which patients are diagnosed with human immuno virus dis and had their lab test show abnormal status?
1967	which patients have the bupr75 drug code?
1968	which patients are diagnosed with a primary disease of sigmoid diverticulitis colovestical fistula/sda and are under the age 71?
1969	give me the  patients less than 45 years who were hospitalized for more than 20 days.
1970	get me the  patients who are diagnosed with anemia of other chronic disease.
1971	which are the  patients with abnormal lab test status who were diagnosed with perforation of intestine?
1972	which patients are diagnosed for abnormal coagulation profile and tested under the chemistry lab category?
1973	get the  married patients who had insertion of drug-eluting coronary artery stent(s).
1974	get the  patients who had other and unspecified repair of atrial septal defect and were discharged to home health care.
1975	which are the  living patients diagnosed with intestinal bypass or anastomosis status?
1976	find out the  government insurance patients who had a lactate lab test.
1977	calculate the  patients with icd9 code 70715 who died in or before the year 2154.
1978	which patients were diagnosed with sigmoid diverticulitis colovestical fistula/sda and have a drug route of po?
1979	to which male patients was clin1000i administered?
1980	which patients died in or before 2132 and has been precribed the drug setraline?
1981	which of the patients with unspecified chronic obstructive asthma had a lab test for hematology?
1982	which patients admitted before year 2182 had the primary disease aortic insufficiency\re-do sternotomy; aortic valve replacement?
1983	which are the  patients categorized under hematology lab test who have alcoholic cirrhosis of liver diagnoses?
1984	specify the total  patients with hypovolemia who were married
1985	calculate the  patients admitted to emergency who had icd9 code 7761
1986	which patients with diagnosis icd9 code 7242 have had abnormal lab tests?
1987	which patients have bisoprolol fumarate prescription?
1988	show me the  white ethnic background patients who have the diagnoses of portal hypertension.
1989	calculate the total  patients who had endosc remove bile stone
1990	which patients marital status is single and age is less than 27 years?
1991	the  patients who are below the age of 76 and their drug code is imdu30.
1992	which patients admitted to phys referral/normal deli were treated with simv40?
1993	which of the patients admitted before the year 2197 had st elevated myocardial infarction\cardiac cath as their primary disease?
1994	the  patients who had delta abnormal lab test status and other specified perinatal disorders of digestive system.
1995	give the  patients diagnosed with streptococcal septicemia and had lab test for blood gas .
1996	the  patients whose procedure long title is thoracentesis.
1997	the  patients whose diagnosis short title is 31-32 completed weeks gestation and urine as the lab test fluid
1998	which of the patients with exteriorization of small intestine remained admitted in hospital for more than 29 days?
1999	specify the  patients who were admitted in the year less that 2187 and had  (aorto)coronary bypass of one coronary artery
2000	report the  patients younger than 36 years who were discharged to psychiatric facility-partial hospitalization.
2001	which patients admitted under emergency admission type are of hispanic/latino - puertorican ethnicity?
2002	which are the  patients admitted before 2184 who had overdose as their primary disease?
2003	give the  patients who were admitted before the year 2198 and undergone the procedure circumcision.
2004	which  patients with elective admission type had procedure title  (aorto)coronary bypass of three coronary arteries?
2005	which patients have a diagnoses short title of twin-mate lb-in hos w cs and lab test abnormal status of abnormal?
2006	which of the patients with icd9 code 4254 were dead/expired on discharge?
2007	give me the  patients diagnosed with atherosclerosis of native arteries of extremities with intermittent claudication who were hospitalized for more than a day.
2008	which patients diagnosed with angioneurotic edema survived?
2009	which  patients with rheumatoid arthritis had lab test named hematocrit, calculated?
2010	which patients have been diagnosed with proliferative diabetic retinopathy?
2011	find the  patients with left colon cancer primary disease who had urine test done.
2012	which patients are with black/cape verdan ethnicity and lab test id 51249?
2013	provide the  patients diagnosed with syncope and collapse.
2014	which patients younger than 70 years have got the cerebrospinal fluid (csf) lab test done?
2015	find out the  patients taking medication via left eye.
2016	which patients with physical restrain status were treated with base drug?
2017	which living patients have procedure icd9 code 540?
2018	provide the  patients who were tested for renal epithelial cells in the lab tests.
2019	which patients were diagnosed with a congenital heart anomaly nos and an abnormal lab test?
2020	find the  patients under the age of 31 whose drug route is ivpca.
2021	which are the  male patients who have an unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of procedure diagnoses?
2022	which patients were diagnosed with atherosclerosis of native arteries of the extremities (unspecified) and were admitted before the year 2178?
2023	which self pay insurance patients are male?
2024	which  patients with hematology as lab test category had diagnoses titled closed fracture of subtrochanteric section of neck of femur?
2025	which patients are with primary disease ventricular tachycardia with age below 70?
2026	the  patients who were given sodium citrate 4%.
2027	find the  patients categorized under hematology lab test who have diagnoses of insulins and antidiabetic agents causing adverse effects in therapeutic use.
2028	the  patients on po/ng route of drug administration who have hemoptysis primary disease.
2029	which white patients are on the drug neo*iv*gentamicin?
2030	the  patients that survived and have had a drug named nifed.
2031	find the  patients born before the year 2058 whose procedure icd9 code is 3782.
2032	provide me the list of white patients with congestive heart failure as the primary disease.
2033	provide the  patients that died with a drug named baclofen.
2034	which of the patients on medicare insurance had removal of other organ (partial or total) causing abnormal patient reaction or later complication, without specifying misadventure at time of operation?
2035	find the  patients whose diagnosis short title is pseudomonas infect nos and the drug type is main.
2036	find the  patients who are wheelchair dependent and whose drug type is base.
2037	which are the  patients diagnosed with candidiasis of mouth who were admitted before 2174?
2038	the  patients whose primary disease is coronary artery disease or coronary artery bypass graft/sda and who were born before the year 2097
2039	name the patients born before 2056 who had a joint fluid lab test done.
2040	the  patients who are married and their lab test item id is 51446.
2041	out of total  patients admitted to emergency, which of them had  item id 51300?
2042	among patients with other preterm infants 1,750-1,999 grams which of them were male?
2043	provide the  patients admitted before the year 2170 and diagnosed with diabetes with ketoacidosis, type i [juvenile type], not stated as uncontrolled.
2044	which patients have stayed in the hospital for more than 8 days with abdominal abscess?
2045	the  patients whose primary disease is left internal jugular vein thrombosis;left arm edema and who died in or before the year 2115.
2046	calculate the  patients on urgent admission who were born before the year 2078.
2047	which male patients use the drug named protamine sulfate?
2048	which patients are diagnosed with syst/diast hrt fail nos and tested under chemistry lab category?
2049	find the  patients who had emergency room hospital admission along with other and unspecified coronary arteriography.
2050	which patients with aortic valve insuffiency/aortic valve replacement /sda as their primary disease were born before the year 2076?
2051	which are the  patients admitted in hospital before 2180 who had albumin, pleural lab test?
2052	the  patients admitted before 2175 who had thoracentesis.
2053	which patients with congestive heart failure stayed in the hospital for more than 13 days?
2054	which patients below 77 years of age have undergone the procedure with short title percu endosc gastrostomy?
2055	which male patients are diagnosed with icd9 code 5845?
2056	report the  patients with an abnormal lab test status who have been diagnosed with unspecified atherosclerosis of native arteries of the extremities.
2057	provide me the  patients with cholangitis primary disease who were born before 2111.
2058	which are the total  patients who had pneumonitis due to inhalation of food or vomitus and discharged to snf
2059	tell me the  emergency hospital admission patients who had a renal epithelial cells lab test.
2060	provide the  patients who had total calcium lab test and are diagnosed with percutaneous transluminal coronary angioplasty status.
2061	the  married patients who had closure of skin and subcutaneous tissue of other sites.
2062	which are the  patients whose primary disease is mesenteric ischemia with age below 86?
2063	which patients are admitted under emergency and are of hispanic or latino ethnicity?
2064	which  patients admitted before the 2200 had the diagnoses titled pseudomonas infection in conditions classified elsewhere and of unspecified site?
2065	get me the  patients who have insulins and antidiabetic agents causing adverse effects in therapeutic use diagnoses.
2066	provide the  patients who were admitted before the year 2195 had 78659 as the diagnosis icd9 code.
2067	which patients having diagnosis short title as dmi keto nt st uncntrld have lab test abnormal status as delta?
2068	the  patients whose admission type is elective and have stayed in the hospital for more than 9 days.
2069	provide me the list of male patients with aortic insufficiency/re-do sternotomy with aortic valve replacement as the primary disease.
2070	give me the  patients admitted before 2162 who had other closed [endoscopic] biopsy of biliary duct or sphincter of oddi.
2071	give me the  patients less than 62 years of age diagnosed with calculus of bile duct without mention of cholecystitis with obstruction.
2072	which newborn primary disease patients had csf lab test done?
2073	among patients admitted before the year 2176, which had squamous cell carcinoma oral tongue (sda) as their primary disease?
2074	the  unmarried patients who have copd exacerbation as their primary disease.
2075	the  home discharged patients who were admitted in hospital for more than 13 days.
2076	which are the  patients whose primary disease is st-segment elevation myocardial infarction/cardiac cath and born before 2107?
2077	which patients taking drug via ih route had diagnoses icd9 code 28860?
2078	give the  patients whose diagnosis icd9 code is v4987.
2079	provide the  patients whose insurance is private and diagnosis long title is malignant neoplasm of other specified sites of bladder.
2080	give me the  patients whose diagnosis icd9 code is 25060 and blood was taken as the lab test fluid.
